kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
3;250;12450;5858;6863;7;"[252,1782,2606,2725,2882,2900,2949]";"[12454,107922,150937,157036,164563,165434,167474]";"[3081,6863,6863,6863,6863,6863,6863]";"[7738,7322,7073,6989,6933,6883,6863]";1193.00;1645.00
3;250;12450;5560;6299;7;"[252,1453,1806,1966,1985,1989,2008]";"[12455,87787,114823,126510,127602,127859,129028]";"[2509,6299,6299,6299,6299,6299,6299]";"[7269,6576,6433,6344,6339,6339,6299]";859.00;1237.00
3;250;12450;7129;6754;6;"[252,2227,3135,3362,3430,3479]";"[12454,128187,173182,181109,185262,188786]";"[3400,6654,6754,6754,6754,6754]";"[7743,7117,6960,6799,6760,6754]";1161.00;1550.00
3;250;12450;6908;5834;8;"[252,2256,3453,3862,4178,4498,4571,4620]";"[12456,145512,202722,226142,244209,259488,261328,264821]";"[2179,5822,5834,5834,5834,5834,5834,5834]";"[6803,6335,6194,6035,6006,5914,5858,5834]";2394.00;3016.00
3;250;12450;7172;7562;9;"[252,2885,3049,3226,3424,3433,3482,3529,3628]";"[12453,186554,198469,209030,217068,217451,219943,222574,227650]";"[3239,7562,7562,7562,7562,7562,7562,7562,7562]";"[8466,7820,7710,7644,7622,7618,7597,7563,7562]";2376.00;3131.00
3;250;12450;6297;7241;6;"[252,2089,2779,2936,3153,3252]";"[12454,111116,142223,147982,156701,162873]";"[2911,7241,7241,7241,7241,7241]";"[8165,7507,7367,7299,7261,7241]";960.00;1292.00
3;250;12450;5656;6900;6;"[252,2367,2828,3035,3148,3157]";"[12454,149140,178977,187946,190994,191525]";"[3258,6900,6900,6900,6900,6900]";"[7915,7228,7004,6930,6910,6900]";1184.00;1628.00
3;250;12450;6366;6438;7;"[252,2305,2556,2754,2826,2993,3002]";"[12453,157688,176024,185537,189961,199463,199866]";"[2308,6438,6438,6438,6438,6438,6438]";"[7401,6803,6661,6561,6513,6458,6438]";1451.00;1993.00
3;250;12450;7597;6154;6;"[252,2290,2832,3235,3502,3629]";"[12454,138772,166706,186500,200889,206820]";"[2264,6154,6154,6154,6154,6154]";"[7016,6475,6257,6233,6207,6154]";1224.00;1631.00
3;250;12450;7100;5425;8;"[252,2143,2881,3344,3641,3805,3904,3953]";"[12456,138341,180236,203910,218133,225720,227542,228587]";"[2133,5425,5425,5425,5425,5425,5425,5425]";"[6351,5866,5674,5575,5469,5439,5431,5425]";2032.00;2656.00
3;250;12450;6879;5860;6;"[252,2107,3060,3397,3561,3580]";"[12455,128305,180854,192550,202696,203458]";"[2233,5860,5860,5860,5860,5860]";"[6571,6201,6035,5918,5880,5860]";1237.00;1640.00
3;250;12450;6220;6327;5;"[252,2830,3256,3443,3591]";"[12455,167236,192635,201222,208760]";"[2616,6227,6327,6327,6327]";"[7437,6681,6413,6350,6327]";1045.00;1403.00
3;250;12450;7328;6200;5;"[252,2339,3208,3582,3631]";"[12453,152017,204969,223139,225674]";"[2528,6200,6200,6200,6200]";"[7202,6659,6373,6238,6200]";1073.00;1439.00
3;250;12450;6702;7353;7;"[252,2011,2621,2723,2742,2791,2804]";"[12454,109810,146226,152366,153385,156498,157270]";"[2947,7353,7353,7353,7353,7353,7353]";"[8368,7630,7407,7378,7375,7363,7353]";1134.00;1561.00
3;250;12450;7099;6921;5;"[252,1940,2567,2932,2951]";"[12458,125971,167074,183786,184946]";"[2368,6721,6921,6921,6921]";"[7876,7210,7016,6946,6921]";846.00;1172.00
3;250;12450;6286;5202;8;"[252,2226,2959,3184,3222,3250,3273,3286]";"[12455,134332,177438,187681,189844,191558,192653,193222]";"[2095,5202,5202,5202,5202,5202,5202,5202]";"[6316,5646,5384,5328,5313,5298,5232,5202]";1757.00;2333.00
