kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
1;100;2475;72005;532;9;"[102,29867,35323,38345,40526,41365,43884,44513,45142]";"[2481,941706,1083518,1122255,1170137,1188558,1252226,1265314,1285356]";"[123,532,532,532,532,532,532,532,532]";"[595,547,543,539,535,533,532,532,532]";52315.00;22592.00
1;100;2475;77320;508;8;"[102,34127,38707,40153,42251,42754,43068,47243]";"[2479,1091156,1206896,1235879,1280224,1286400,1290859,1379906]";"[125,508,508,508,508,508,508,508]";"[579,532,521,520,513,512,511,508]";46300.00;21011.00
1;100;2475;67688;512;13;"[102,29173,33329,40380,41218,43503,46381,47792,48631,49260,49889,50728,51042]";"[2480,961169,1064828,1238642,1253550,1282620,1309488,1325908,1339570,1351643,1360124,1380707,1382983]";"[124,503,511,511,511,512,512,512,512,512,512,512,512]";"[597,557,537,531,525,524,523,522,518,518,518,515,512]";95598.00;38072.00
1;100;2475;77430;505;11;"[102,33713,42584,44392,46010,50417,51256,52515,55034,57553,59231]";"[2478,1175003,1383968,1416041,1459174,1583245,1603938,1636782,1671204,1726260,1763558]";"[199,490,505,505,505,505,505,505,505,505,505]";"[576,546,524,516,514,511,507,507,505,505,505]";95992.00;38893.00
1;100;2475;69795;500;9;"[102,35102,40985,45517,47070,48832,49838,50677,51516]";"[2480,1174857,1303718,1357070,1384445,1420466,1437991,1452237,1464339]";"[129,491,500,500,500,500,500,500,500]";"[576,538,527,519,512,506,503,503,500]";67357.00;27517.00
1;100;2475;73244;488;10;"[102,34793,38615,41552,45978,46900,47654,48013,48292,49551]";"[2479,1214797,1316171,1382351,1523870,1540217,1549629,1553964,1558456,1593129]";"[134,480,488,488,488,488,488,488,488,488]";"[549,510,500,495,495,492,491,491,489,488]";71166.00;32869.00
1;100;2475;70777;490;7;"[102,28415,34457,37393,38232,41380,41883]";"[2480,963953,1074434,1140049,1156266,1194654,1204208]";"[111,490,490,490,490,490,490]";"[558,500,497,493,492,491,490]";34847.00;15952.00
1;100;2475;70883;554;7;"[102,32848,40459,44466,45374,46107,47365]";"[2478,998280,1216310,1285304,1296243,1305374,1331225]";"[147,554,554,554,554,554,554]";"[643,584,569,567,564,554,554]";41891.00;17797.00
1;100;2475;67216;502;11;"[102,26833,30749,39423,40205,41253,44231,45993,47146,47565,50291]";"[2479,929735,1027489,1192998,1203788,1220022,1272920,1313729,1345342,1351341,1375241]";"[138,501,502,502,502,502,502,502,502,502,502]";"[580,530,520,513,508,508,507,506,502,502,502]";70187.00;30184.00
1;100;2475;71004;561;5;"[102,32231,34654,36415,38872]";"[2479,1136383,1195534,1233126,1287668]";"[143,561,561,561,561]";"[630,572,571,562,561]";21495.00;10855.00
1;100;2475;77228;494;9;"[102,33344,37539,40417,40696,41558,44706,45335,50245]";"[2479,1162442,1256880,1352572,1357929,1371558,1460392,1470957,1530785]";"[128,494,494,494,494,494,494,494,494]";"[567,513,499,499,497,497,496,494,494]";57449.00;26538.00
1;100;2475;81525;479;8;"[102,40270,48329,50531,52103,55819,56133,57274]";"[2480,1267654,1442034,1500687,1531481,1630442,1632996,1648560]";"[127,472,472,478,478,479,479,479]";"[542,503,494,489,489,480,480,479]";70683.00;25754.00
1;100;2475;71034;499;13;"[102,27585,32663,33333,36338,38857,40116,40475,40978,43748,45928,46431,47060]";"[2478,897463,1013599,1027996,1091571,1131423,1155846,1162928,1170012,1242376,1278311,1284355,1296184]";"[104,499,499,499,499,499,499,499,499,499,499,499,499]";"[578,538,519,516,513,509,507,506,504,504,501,501,499]";75549.00;33909.00
1;100;2475;64669;520;13;"[102,26879,29373,32393,33594,34483,35825,36664,37923,38929,41807,47348,49867]";"[2478,841304,907778,986556,1013178,1026898,1041223,1055045,1083770,1099445,1141469,1267676,1295626]";"[141,520,520,520,520,520,520,520,520,520,520,520,520]";"[585,547,539,530,526,525,524,524,524,524,522,521,520]";68477.00;31209.00
1;100;2475;77589;468;11;"[102,26512,32406,39693,42210,42489,46476,46895,54954,55793,58312]";"[2479,937651,1098418,1275179,1331661,1335121,1411679,1417300,1651353,1663742,1736066]";"[155,468,468,468,468,468,468,468,468,468,468]";"[545,508,499,490,485,485,482,480,477,468,468]";82256.00;34087.00
1;100;2475;76517;541;17;"[102,39600,42676,46873,48215,48969,54600,55753,57064,59583,59942,60301,62820,63553,63972,64331,65590]";"[2479,1283536,1360418,1462594,1496684,1514240,1641377,1657747,1673988,1706971,1711045,1714185,1745867,1753149,1756940,1759926,1775869]";"[154,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541]";"[610,572,567,559,557,556,554,553,552,550,548,546,545,545,545,543,541]";185055.00;68188.00
1;100;2475;69882;587;7;"[102,34278,37552,40853,41715,42974,44592]";"[2478,1106662,1172115,1272600,1286654,1309075,1334505]";"[156,581,587,587,587,587,587]";"[655,607,599,592,589,589,587]";39693.00;18038.00
1;100;2475;73050;527;7;"[102,41069,43464,45813,46316,46675,47934]";"[2478,1272872,1322070,1365808,1374203,1382120,1405847]";"[117,516,524,527,527,527,527]";"[593,538,532,528,528,527,527]";46593.00;19487.00
1;100;2475;64397;567;7;"[102,31823,37901,41968,43477,44609,47128]";"[2479,954209,1095462,1186824,1217255,1231065,1255946]";"[159,567,567,567,567,567,567]";"[652,595,582,571,569,568,567]";39896.00;16514.00
1;100;2475;70150;498;15;"[102,30837,39488,44547,48325,49457,49736,50575,51497,52756,55275,56114,56533,56784,57623]";"[2478,1086556,1256463,1313297,1369358,1383925,1387552,1400996,1410325,1442984,1503569,1515134,1518835,1521345,1531424]";"[113,498,498,498,498,498,498,498,498,498,498,498,498,498,498]";"[562,512,503,503,502,501,501,501,500,500,500,500,498,498,498]";132098.00;50481.00
1;100;2475;62880;494;7;"[102,29657,38043,40271,41806,42982,44660]";"[2479,1062072,1278212,1307940,1332290,1351395,1382281]";"[114,486,486,486,494,494,494]";"[570,524,518,509,507,496,494]";39388.00;18398.00
1;100;2475;74814;531;19;"[102,30354,33650,37637,42402,48025,48444,50963,51466,52725,53354,53983,54822,55451,56080,56919,57758,58597,59100]";"[2479,1011432,1102665,1206982,1290928,1390534,1397295,1435590,1444285,1471319,1481898,1492573,1505429,1514511,1523229,1530589,1541480,1556680,1562432]";"[129,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531]";"[613,567,558,554,551,545,544,544,543,543,539,537,537,535,535,534,533,532,531]";171207.00;65875.00
1;100;2475;73070;509;16;"[102,30136,38717,40190,41343,42182,44701,45330,49108,50030,50389,51647,52486,53159,55678,58197]";"[2482,973744,1212798,1242831,1265800,1282350,1342651,1354111,1414013,1424177,1428565,1450918,1466369,1471770,1493746,1525495]";"[130,504,504,504,509,509,509,509,509,509,509,509,509,509,509,509]";"[589,542,534,528,528,527,520,519,518,514,512,511,511,511,511,509]";125341.00;51980.00
1;100;2475;81556;526;20;"[102,44531,51244,54391,56910,57548,57967,58246,59085,59504,62023,63282,64288,65196,67715,68344,68623,68937,69216,70055]";"[2480,1279395,1413517,1477040,1539473,1548565,1554417,1556370,1568953,1574950,1653896,1681619,1696192,1702707,1787448,1791697,1794292,1796240,1798277,1802560]";"[156,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526]";"[605,560,550,547,542,542,539,538,536,535,534,533,532,532,530,530,530,527,527,526]";257760.00;82135.00
1;100;2475;69997;513;11;"[102,33594,40458,43142,44064,44903,45406,46035,47125,47439,48068]";"[2479,1214335,1408074,1464075,1481073,1494456,1503643,1514794,1530068,1533376,1543128]";"[159,513,513,513,513,513,513,513,513,513,513]";"[592,540,523,520,516,514,514,514,514,514,513]";79819.00;37031.00
1;100;2475;72754;532;13;"[102,36119,41658,42984,47120,47749,48588,49007,49366,50205,50484,50798,51637]";"[2478,1112404,1222886,1242312,1352957,1361589,1374196,1380564,1385391,1403542,1406611,1410630,1427078]";"[126,532,532,532,532,532,532,532,532,532,532,532,532]";"[615,572,561,557,550,550,544,544,543,537,534,534,532]";99936.00;40829.00
1;100;2475;77496;510;9;"[102,42659,51409,54639,55547,59575,60414,62933,63184]";"[2480,1329840,1564119,1631455,1645144,1669518,1682237,1740649,1744163]";"[156,498,510,510,510,510,510,510,510]";"[599,532,521,518,513,512,512,512,510]";92347.00;32028.00
1;100;2475;79275;470;5;"[102,29712,39153,42641,46926]";"[2478,965988,1185857,1246561,1367483]";"[137,440,450,470,470]";"[521,485,480,475,470]";24642.00;10645.00
1;100;2475;77727;499;10;"[102,38388,41183,43220,47066,47695,48534,54480,56999,57838]";"[2478,1133983,1185863,1224094,1285027,1295345,1310924,1433645,1462868,1485098]";"[140,497,497,499,499,499,499,499,499,499]";"[577,525,519,505,503,503,503,502,499,499]";78399.00;29219.00
1;100;2475;84532;535;12;"[102,43972,48377,52187,54828,58186,61693,61972,63734,66612,67871,70390]";"[2477,1403235,1488625,1612962,1660634,1701451,1749763,1752804,1777014,1849164,1877082,1904280]";"[140,535,535,535,535,535,535,535,535,535,535,535]";"[622,572,557,553,550,545,541,538,537,535,535,535]";135907.00;47622.00
1;100;2475;86784;483;6;"[102,50210,56583,60149,60966,62014]";"[2477,1510729,1638311,1714470,1724241,1737085]";"[139,479,483,483,483,483]";"[553,509,489,484,483,483]";58895.00;19921.00
1;100;2475;70433;553;6;"[102,35085,44849,45268,45906,48425]";"[2480,1122187,1320872,1329101,1339736,1413265]";"[155,544,553,553,553,553]";"[626,565,560,557,555,553]";36169.00;15462.00
1;100;2475;81556;490;12;"[102,37545,47266,49785,51127,53653,54012,55354,55857,56216,56635,57138]";"[2478,1157597,1467392,1532162,1567180,1625798,1631882,1654900,1664569,1669524,1676079,1683303]";"[144,483,490,490,490,490,490,490,490,490,490,490]";"[550,509,505,503,503,500,497,495,493,492,490,490]";109689.00;44115.00
1;100;2475;61418;558;6;"[102,28867,30043,33694,35245,36084]";"[2479,873551,905980,956928,983954,996923]";"[161,542,558,558,558,558]";"[613,569,562,562,560,558]";21919.00;10920.00
1;100;2475;68880;558;20;"[102,26372,32431,34642,34956,36154,38673,39932,40605,41024,42283,42534,42785,45304,47822,50341,50592,51095,51346,51625]";"[2478,872397,1046346,1091845,1097218,1119141,1177802,1192204,1203260,1207701,1235357,1238118,1240628,1306473,1346318,1427004,1429765,1436468,1437723,1440458]";"[160,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558]";"[638,584,577,574,569,568,565,564,563,562,562,562,561,560,560,560,560,560,558,558]";136048.00;60805.00
1;100;2475;78172;461;11;"[102,32754,41599,48149,51506,51757,52596,55115,57634,58053,58682]";"[2479,1102100,1253978,1387744,1462109,1464368,1480090,1527441,1583524,1590481,1596765]";"[119,461,461,461,461,461,461,461,461,461,461]";"[532,493,482,481,479,472,468,463,463,461,461]";99368.00;35340.00
1;100;3300;66038;586;12;"[102,44464,46999,49629,51180,51790,55252,58085,59238,61757,62386,62637]";"[3302,1695016,1746716,1808486,1835263,1843704,1895551,1939606,1946310,1980855,1991766,1993021]";"[154,584,586,586,586,586,586,586,586,586,586,586]";"[694,635,619,604,601,597,594,594,591,588,588,586]";160588.00;51855.00
1;100;3300;75128;588;6;"[102,49482,51287,54476,55258,58362]";"[3302,2063689,2096738,2168062,2179372,2229924]";"[142,575,588,588,588,588]";"[669,613,605,595,593,588]";71331.00;24349.00
1;100;3300;70903;700;6;"[102,47612,50757,57455,57874,59133]";"[3303,1947231,2014075,2090158,2094544,2121235]";"[201,693,700,700,700,700]";"[808,726,712,706,704,700]";70987.00;23345.00
1;100;3300;83609;622;11;"[102,59007,63287,65744,72040,72669,73028,73657,73908,77056,77415]";"[3302,2269084,2361810,2412425,2558978,2567368,2571681,2586071,2587577,2695142,2698001]";"[158,617,622,622,622,622,622,622,622,622,622]";"[724,674,649,640,637,632,630,628,627,626,622]";225180.00;60214.00
1;100;3300;67101;635;12;"[102,38071,40970,43537,46264,48431,50950,51789,52628,53131,54390,55229]";"[3302,1514680,1593409,1676119,1737497,1792804,1872282,1888688,1911292,1918261,1966583,1989064]";"[188,631,635,635,635,635,635,635,635,635,635,635]";"[732,677,663,657,655,645,645,643,641,639,637,635]";133749.00;51045.00
1;100;3300;80983;554;8;"[102,53053,56893,59328,63945,65483,65902,66321]";"[3303,2018247,2117904,2157660,2276269,2298824,2305124,2310453]";"[155,542,542,554,554,554,554,554]";"[622,579,565,559,558,557,554,554]";123391.00;39390.00
1;100;3300;68195;643;14;"[102,45866,51655,54453,55396,55815,56318,57157,57471,58730,59569,60408,62927,63766]";"[3304,1827231,1942342,1982584,1995353,2001104,2005174,2013202,2016091,2033834,2045947,2052811,2101699,2119072]";"[160,635,643,643,643,643,643,643,643,643,643,643,643,643]";"[739,666,661,659,655,651,650,647,647,646,646,646,643,643]";203459.00;61942.00
1;100;3300;65884;653;7;"[102,43729,45641,50885,52983,54242,55081]";"[3304,1671315,1709502,1811630,1854942,1893937,1918646]";"[143,638,653,653,653,653,653]";"[744,685,667,660,659,653,653]";73854.00;25007.00
1;100;3300;78556;580;7;"[102,54934,60891,67710,68129,68739,69661]";"[3303,2109079,2251869,2387231,2391349,2395942,2407629]";"[141,580,580,580,580,580,580]";"[680,618,607,587,585,583,580]";113784.00;33254.00
1;100;3300;76123;587;14;"[102,40029,43366,44372,46470,47143,48761,54302,56821,58331,60850,63369,65131,65970]";"[3305,1556548,1638648,1658831,1714850,1726466,1770855,1920842,1966901,2013768,2099885,2152719,2189590,2211554]";"[155,587,587,587,587,587,587,587,587,587,587,587,587,587]";"[684,616,600,599,598,596,592,590,588,588,588,588,587,587]";183620.00;62701.00
1;100;3300;68996;649;10;"[102,44868,52462,56175,58062,58691,59005,62153,62656,63015]";"[3304,1690704,1838951,1935874,1970519,1982606,1985901,2053973,2061524,2065473]";"[157,647,647,647,649,649,649,649,649,649]";"[758,691,678,665,659,659,656,655,650,649]";137866.00;41349.00
1;100;3300;71172;699;4;"[102,41960,47920,49996]";"[3303,1703273,1885776,1931811]";"[225,699,699,699]";"[780,713,700,699]";31513.00;12118.00
1;100;3300;70246;626;12;"[102,43084,48046,51404,52663,56021,56335,57845,58474,59733,60572,61831]";"[3303,1779994,1879314,2006215,2039857,2137756,2139864,2184710,2193908,2216394,2228680,2258053]";"[185,624,626,626,626,626,626,626,626,626,626,626]";"[744,682,658,648,645,644,636,636,636,636,626,626]";165324.00;55681.00
1;100;3300;76821;699;6;"[102,49980,54496,58063,58482,59110]";"[3302,2071716,2146582,2273399,2280619,2288256]";"[171,691,699,699,699,699]";"[804,717,705,705,699,699]";74200.00;25108.00
1;100;3300;72005;653;8;"[102,44488,47792,50813,54591,55597,57275,58114]";"[3303,1588598,1677616,1746003,1882235,1902066,1931725,1940252]";"[134,646,653,653,653,653,653,653]";"[757,683,669,663,660,658,657,653]";92804.00;29423.00
1;100;3300;77320;602;8;"[102,48763,53841,58603,61122,61625,64503,67525]";"[3302,1877831,1951774,2010949,2078171,2087169,2159790,2233852]";"[161,591,597,602,602,602,602,602]";"[683,627,613,606,605,604,603,602]";114300.00;33387.00
1;100;3300;67688;613;9;"[102,43153,51718,53815,55493,56103,57571,58410,58829]";"[3303,1627021,1852276,1897580,1940861,1945791,1968993,1981280,1987481]";"[138,605,613,613,613,613,613,613,613]";"[708,647,626,623,622,621,618,613,613]";112838.00;38733.00
1;100;3300;77430;612;9;"[102,45823,49489,55786,57988,61136,65146,66008,66287]";"[3302,1965021,2052267,2196541,2235103,2292356,2375616,2383186,2385363]";"[218,612,612,612,612,612,612,612,612]";"[702,654,629,627,623,620,617,614,612]";130392.00;43028.00
1;100;3300;69795;608;13;"[102,40975,47760,51032,54749,57878,59137,59640,60982,61341,62180,64699,65202]";"[3303,1661093,1813981,1881510,1922205,2008639,2039697,2048122,2064392,2067265,2084754,2144513,2152448]";"[157,598,605,608,608,608,608,608,608,608,608,608,608]";"[695,653,647,635,630,626,624,621,619,615,611,610,608]";189153.00;60385.00
1;100;3300;73244;638;4;"[102,49799,52609,54811]";"[3304,1965492,2039776,2074064]";"[181,623,625,638]";"[727,657,644,638]";38967.00;13517.00
1;100;3300;70777;540;15;"[102,40049,47166,49207,49905,50408,52926,54185,55024,56283,58802,59053,59933,60436,60939]";"[3303,1506857,1665041,1708221,1720145,1729300,1764649,1789625,1800479,1818253,1853607,1856368,1875267,1882269,1889172]";"[128,540,540,540,540,540,540,540,540,540,540,540,540,540,540]";"[631,572,556,552,546,544,544,543,542,541,540,540,540,540,540]";196338.00;64163.00
1;100;3300;70883;652;9;"[102,46390,51892,53410,55447,57125,61322,61601,62970]";"[3303,1778197,1956139,1982194,2015686,2060958,2174165,2176425,2186090]";"[162,652,652,652,652,652,652,652,652]";"[760,688,671,666,666,656,653,653,652]";120128.00;39668.00
1;100;3300;67216;574;9;"[102,34225,40475,45161,46110,47578,48836,49150,50303]";"[3304,1429309,1624756,1712171,1726668,1762223,1786215,1790151,1824776]";"[155,571,574,574,574,574,574,574,574]";"[672,611,601,592,589,587,586,582,574]";86732.00;34409.00
1;100;3300;71004;681;7;"[102,42612,48115,53392,55490,56412,59770]";"[3303,1727746,1905540,1984911,2034994,2046269,2164335]";"[188,681,681,681,681,681,681]";"[796,718,707,698,687,684,681]";81096.00;27247.00
1;100;3300;77228;588;8;"[102,40220,50423,51914,55971,58490,60317,62079]";"[3304,1833093,2115261,2145880,2216987,2276884,2313538,2345047]";"[147,578,588,588,588,588,588,588]";"[676,618,607,595,595,593,589,588]";104327.00;37247.00
1;100;3300;81525;584;15;"[102,51462,59060,60989,65815,66654,67283,67597,68016,69275,70114,70953,71623,74142,76661]";"[3305,1996842,2185760,2227179,2386945,2407370,2420974,2424219,2430728,2472375,2486875,2509537,2517010,2611218,2700487]";"[130,584,584,584,584,584,584,584,584,584,584,584,584,584,584]";"[678,628,614,602,602,592,592,590,590,590,590,588,588,585,584]";293707.00;88619.00
1;100;3300;71034;661;11;"[102,51110,55697,57836,60858,61636,62139,62642,63271,63900,64319]";"[3302,1936846,2031848,2084399,2166684,2175250,2181407,2187719,2192195,2196540,2198923]";"[133,661,661,661,661,661,661,661,661,661,661]";"[785,710,694,694,682,675,675,667,663,662,661]";171064.00;50747.00
1;100;3300;64669;611;12;"[102,33658,37243,43539,44628,46766,48444,48947,51825,52664,55183,56442]";"[3302,1358757,1454803,1610247,1628209,1669952,1691985,1697615,1737969,1751451,1778424,1793679]";"[186,608,610,611,611,611,611,611,611,611,611,611]";"[695,647,637,633,633,630,628,619,619,614,612,611]";126994.00;44415.00
1;100;3300;77589;545;14;"[102,31478,34393,42285,47321,49217,52155,54485,57283,57981,59240,61759,62038,62877]";"[3303,1411807,1479535,1744868,1879845,1923049,2017707,2051677,2144739,2152734,2177086,2269126,2271526,2290141]";"[168,545,545,545,545,545,545,545,545,545,545,545,545,545]";"[642,579,569,566,563,558,553,552,548,547,546,545,545,545]";180682.00;66286.00
1;100;3300;76517;608;7;"[102,50253,56259,59368,65117,65476,67995]";"[3303,2056375,2193801,2249925,2365085,2366788,2441042]";"[174,608,608,608,608,608,608]";"[708,647,633,623,611,610,608]";103680.00;32571.00
1;100;3300;69882;663;12;"[102,36577,39537,41927,43815,44444,47466,51244,51523,52362,52865,53494]";"[3302,1517926,1600797,1676422,1735214,1751558,1873945,1929612,1933267,1955364,1962582,1974078]";"[179,663,663,663,663,663,663,663,663,663,663,663]";"[764,700,687,676,676,672,668,668,665,664,664,663]";126108.00;46926.00
1;100;3300;73050;620;4;"[102,50362,54621,56509]";"[3303,2025863,2133394,2195807]";"[136,614,620,620]";"[711,641,627,620]";41437.00;14019.00
1;100;3300;64397;657;8;"[102,37789,42224,45244,46442,48330,49000,51938]";"[3303,1463209,1564376,1648515,1670896,1734751,1741510,1788713]";"[173,657,657,657,657,657,657,657]";"[755,698,673,665,661,659,659,657]";74629.00;27303.00
1;100;3300;70150;585;7;"[102,43346,48495,49613,52490,53832,55091]";"[3302,1795776,1912704,1940226,2012558,2032416,2054958]";"[136,578,585,585,585,585,585]";"[665,601,596,590,588,586,585]";75600.00;26968.00
1;100;3300;62880;605;8;"[102,32109,37059,38738,40590,44577,48083,50961]";"[3303,1464864,1621004,1656136,1711018,1845563,1925955,1989335]";"[147,605,605,605,605,605,605,605]";"[709,643,632,616,616,612,611,605]";66530.00;29845.00
1;100;3300;74814;608;8;"[102,45861,52598,54005,57783,59881,61139,64917]";"[3303,1852084,2004848,2029597,2150300,2203387,2223067,2282539]";"[152,608,608,608,608,608,608,608]";"[699,650,637,633,630,621,609,608]";107851.00;34731.00
1;100;3300;73070;621;5;"[102,43589,50262,55952,56311]";"[3305,1701501,1861353,2040337,2046224]";"[180,612,621,621,621]";"[705,651,636,628,621]";50860.00;18047.00
1;100;3300;81556;598;8;"[102,56852,61396,66853,67830,68773,70032,70391]";"[3302,2095546,2181027,2317432,2328486,2338115,2371037,2372347]";"[163,592,592,592,598,598,598,598]";"[686,627,614,607,604,599,599,598]";137773.00;37445.00
1;100;3300;69997;645;9;"[102,42486,50844,52143,53925,54554,56442,57281,57910]";"[3303,1955592,2212221,2233238,2269231,2282094,2312280,2326815,2337860]";"[197,641,645,645,645,645,645,645,645]";"[748,681,665,658,653,649,646,645,645]";116946.00;42650.00
1;100;3300;72754;632;7;"[102,48423,49480,53730,58220,61578,61997]";"[3303,1917650,1934159,2100692,2187971,2282826,2286175]";"[166,632,632,632,632,632,632]";"[724,659,656,650,644,634,632]";88795.00;29771.00
1;100;3300;77496;613;6;"[102,51812,56594,60245,65281,68303]";"[3304,2094753,2152587,2246033,2330789,2399005]";"[158,613,613,613,613,613]";"[729,649,635,625,618,613]";82656.00;25854.00
1;100;3300;79275;595;11;"[102,40207,50049,57334,63211,63714,64973,65252,68274,69136,69415]";"[3303,1697807,1932409,2092879,2277136,2284888,2303522,2306703,2394214,2403945,2405926]";"[156,595,595,595,595,595,595,595,595,595,595]";"[700,632,623,618,615,607,606,605,603,599,595]";175587.00;56797.00
1;100;3300;77727;607;8;"[102,54291,63614,64476,65734,71401,71760,72179]";"[3302,2058260,2267773,2282348,2300081,2433093,2434950,2436998]";"[157,607,607,607,607,607,607,607]";"[696,653,625,622,613,608,607,607]";137885.00;38126.00
1;100;3300;84532;633;7;"[102,44776,52357,56748,64305,67767,69445]";"[3302,1936658,2182644,2295397,2510885,2575058,2604505]";"[166,631,631,633,633,633,633]";"[721,678,658,646,639,635,633]";100006.00;32618.00
1;100;3300;86784;579;6;"[102,57132,60592,61745,62584,63423]";"[3302,2226966,2317788,2340140,2356768,2370259]";"[150,555,579,579,579,579]";"[658,596,585,582,582,579]";87168.00;26276.00
1;100;3300;70433;707;8;"[102,50171,51010,54122,59160,59579,59893,60312]";"[3303,1945819,1970221,2097700,2197927,2203616,2207035,2213098]";"[213,707,707,707,707,707,707,707]";"[809,725,724,715,713,708,707,707]";105400.00;34423.00
1;100;3300;81556;582;15;"[102,46532,55039,56275,57092,57511,60449,62294,64813,65735,66154,68672,69301,70140,70643]";"[3302,1913520,2140657,2162018,2173127,2177801,2301954,2325554,2365741,2377692,2382527,2410508,2414398,2425794,2433905]";"[169,582,582,582,582,582,582,582,582,582,582,582,582,582,582]";"[682,614,604,600,594,591,589,588,587,586,586,586,583,582,582]";260068.00;84563.00
1;100;3300;61418;628;5;"[102,35625,39552,41650,42279]";"[3303,1392905,1499784,1572677,1589009]";"[189,628,628,628,628]";"[717,640,630,628,628]";33643.00;14031.00
1;100;3300;68880;645;13;"[102,32178,35579,40530,45568,48505,50962,52221,53060,53899,54528,59566,60825]";"[3303,1304350,1389208,1536650,1682533,1776185,1814662,1845426,1869744,1886298,1902735,2020453,2059893]";"[196,645,645,645,645,645,645,645,645,645,645,645,645]";"[748,697,681,669,669,659,655,654,649,649,648,647,645]";147608.00;53500.00
1;100;3300;78172;559;13;"[102,43494,49368,54426,56104,58623,61421,63940,66962,67591,70110,70469,71308]";"[3303,1825829,1978744,2090360,2134149,2186224,2298284,2397948,2440677,2447696,2490687,2493649,2505346]";"[129,559,559,559,559,559,559,559,559,559,559,559,559]";"[630,587,581,575,572,569,569,568,563,562,562,559,559]";216794.00;64989.00
1;150;4470;109596;676;16;"[152,42173,51467,58392,61539,63356,64703,66779,69577,70275,70634,70913,73432,74061,74420,74839]";"[4475,1839373,2204187,2429996,2513472,2552649,2577600,2621327,2683854,2698917,2704803,2710104,2753797,2763790,2769290,2775368]";"[167,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676]";"[778,725,717,712,703,701,697,693,688,685,685,681,680,678,676,676]";214588.00;91066.00
