kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
3;45;660;1316;1198;5;"[47,725,806,864,1179]";"[665,12391,13357,13815,20032]";"[899,1198,1198,1198,1198]";"[1412,1362,1294,1210,1198]";47.00;58.00
3;45;660;1183;1564;6;"[47,685,803,871,890,894]";"[662,11812,14431,15208,15399,15438]";"[754,1564,1564,1564,1564,1564]";"[1730,1665,1620,1619,1604,1564]";53.00;71.00
3;45;660;1352;1700;5;"[47,1135,1173,1222,1271]";"[662,18014,18410,19232,19804]";"[809,1700,1700,1700,1700]";"[1914,1835,1782,1778,1700]";66.00;88.00
3;45;660;1098;1384;4;"[47,537,639,677]";"[664,7206,7939,8554]";"[640,1384,1384,1384]";"[1621,1488,1394,1384]";15.00;18.00
3;45;660;861;1649;2;"[47,509]";"[664,8201]";"[781,1649]";"[1851,1649]";5.00;6.00
3;45;660;874;1705;5;"[47,364,432,500,599]";"[666,5802,6722,7491,8736]";"[707,1705,1705,1705,1705]";"[1845,1714,1714,1706,1705]";18.00;22.00
3;45;660;1222;1669;5;"[47,627,725,774,823]";"[662,9977,11490,11972,12654]";"[1200,1669,1669,1669,1669]";"[1823,1703,1683,1671,1669]";33.00;41.00
3;45;660;1168;1855;3;"[47,788,797]";"[662,12179,12314]";"[886,1855,1855]";"[2101,1865,1855]";17.00;20.00
3;45;660;1725;1120;4;"[47,666,912,961]";"[664,13379,18472,19310]";"[511,1120,1120,1120]";"[1188,1133,1128,1120]";39.00;49.00
3;50;490;1228;1267;4;"[52,533,793,802]";"[496,4183,6674,6766]";"[530,1267,1267,1267]";"[1382,1319,1277,1267]";11.00;13.00
3;50;490;1156;1818;5;"[52,517,549,568,667]";"[495,5889,6265,6510,7067]";"[845,1818,1818,1818,1818]";"[1936,1893,1848,1839,1818]";14.00;18.00
3;50;490;1433;1523;3;"[52,485,645]";"[495,6489,8269]";"[622,1523,1523]";"[1734,1592,1523]";8.00;10.00
3;50;490;1406;1851;3;"[52,244,492]";"[494,2667,5892]";"[1200,1851,1851]";"[2039,1923,1851]";4.00;5.00
3;50;490;1650;1352;5;"[52,684,693,793,911]";"[494,9154,9248,9967,11106]";"[555,1352,1352,1352,1352]";"[1640,1412,1401,1392,1352]";24.00;32.00
3;50;490;1274;940;4;"[52,300,441,490]";"[495,3527,5541,6011]";"[411,940,940,940]";"[1127,1043,970,940]";7.00;10.00
3;50;490;1247;1500;3;"[52,626,801]";"[494,8162,8907]";"[720,1500,1500]";"[1699,1567,1500]";11.00;13.00
3;50;490;1291;1340;3;"[52,469,478]";"[496,6324,6463]";"[721,1340,1340]";"[1546,1390,1340]";6.00;8.00
3;50;490;1588;1201;3;"[52,281,330]";"[493,3848,4594]";"[513,1201,1201]";"[1275,1213,1201]";3.00;5.00
3;50;490;1249;1348;5;"[52,439,526,545,563]";"[499,5820,6515,6727,6873]";"[803,1343,1343,1343,1348]";"[1459,1409,1353,1348,1348]";14.00;19.00
